image_id,object_names,object_ids
2389388,['sandwich'],[48]
2389387,['person'],[0]
2389386,['train'],[6]
2389382,"['surfboard', 'person']","[37, 0]"
2389381,"['frisbee', 'dog']","[29, 16]"
2389380,"['fork', 'pizza']","[42, 53]"
2389378,['vase'],[75]
2389376,['baseball glove'],[35]
2389375,"['person', 'skis']","[0, 30]"
2389374,['frisbee'],[29]
2389372,"['couch', 'clock', 'tv']","[57, 74, 62]"
2389369,"['umbrella', 'chair', 'person']","[25, 56, 0]"
2389368,"['tennis racket', 'person']","[38, 0]"
2389367,['horse'],[17]
2389366,"['umbrella', 'person', 'boat']","[25, 0, 8]"
2389365,"['skateboard', 'person', 'car']","[36, 0, 2]"
2389364,"['chair', 'book', 'car', 'bus']","[56, 73, 2, 5]"
2389362,['kite'],[33]
2389361,['bed'],[59]
2389360,['clock'],[74]
2389359,"['toilet', 'sink']","[61, 71]"
2389358,['bench'],[13]
2389357,['broccoli'],[50]
2389356,['vase'],[75]
2389354,"['kite', 'person']","[33, 0]"
2389353,"['suitcase', 'cat']","[28, 15]"
2389352,['skateboard'],[36]
2389350,['umbrella'],[25]
2389347,['giraffe'],[23]
2389346,['skateboard'],[36]
2389344,['skateboard'],[36]
2389343,"['kite', 'person']","[33, 0]"
2389341,"['fork', 'pizza', 'knife']","[42, 53, 43]"
2389338,"['bed', 'cat']","[59, 15]"
2389337,"['suitcase', 'handbag', 'car']","[28, 26, 2]"
2389336,['zebra'],[22]
2389335,"['chair', 'donut']","[56, 54]"
2389334,"['bottle', 'motorcycle']","[39, 3]"
2389333,['person'],[0]
2389332,"['remote', 'bed']","[65, 59]"
2389331,"['bear', 'teddy bear', 'person']","[21, 77, 0]"
2389329,['broccoli'],[50]
2389328,['traffic light'],[9]
2389327,['toilet'],[61]
2389325,"['umbrella', 'bench', 'motorcycle']","[25, 13, 3]"
2389324,['zebra'],[22]
2389323,"['chair', 'person', 'motorcycle']","[56, 0, 3]"
2389322,"['bear', 'teddy bear']","[21, 77]"
2389321,"['giraffe', 'zebra']","[23, 22]"
2389320,['bus'],[5]
2389319,['bird'],[14]
2389318,"['person', 'train']","[0, 6]"
2389317,"['spoon', 'bowl']","[44, 45]"
2389316,['bench'],[13]
2389315,['airplane'],[4]
2389314,['bird'],[14]
2389312,"['chair', 'pizza']","[56, 53]"
2389311,['horse'],[17]
2389310,"['fork', 'sandwich', 'cup', 'knife']","[42, 48, 41, 43]"
2389309,"['bottle', 'spoon', 'cup', 'fork', 'bowl', 'chair', 'knife']","[39, 44, 41, 42, 45, 56, 43]"
2389307,['train'],[6]
2389306,['car'],[2]
2389304,['clock'],[74]
2389303,"['train', 'truck']","[6, 7]"
2389301,['cow'],[19]
2389300,"['fork', 'cup']","[42, 41]"
2389299,['bowl'],[45]
2389298,"['train', 'car']","[6, 2]"
2389295,"['person', 'tv', 'laptop']","[0, 62, 63]"
2389294,['skis'],[30]
2389293,"['person', 'train']","[0, 6]"
2389292,"['backpack', 'bird', 'bench', 'person']","[24, 14, 13, 0]"
2389291,['clock'],[74]
2389290,"['train', 'car']","[6, 2]"
2389289,"['chair', 'bench', 'vase', 'person']","[56, 13, 75, 0]"
2389288,['train'],[6]
2389287,"['bed', 'keyboard']","[59, 66]"
2389286,['clock'],[74]
2389285,['clock'],[74]
2389284,['person'],[0]
2389283,"['carrot', 'broccoli']","[51, 50]"
2389282,"['bench', 'clock']","[13, 74]"
2389280,"['person', 'sink']","[0, 71]"
2389279,"['bicycle', 'motorcycle']","[1, 3]"
2389278,"['oven', 'microwave', 'bowl']","[69, 68, 45]"
2389277,"['giraffe', 'car']","[23, 2]"
2389275,"['toilet', 'car']","[61, 2]"
2389274,"['surfboard', 'person']","[37, 0]"
2389273,['umbrella'],[25]
2389272,['cow'],[19]
2389271,['banana'],[46]
2389270,['person'],[0]
2389269,['elephant'],[20]
2389268,['cup'],[41]
2389266,"['skateboard', 'person']","[36, 0]"
2389265,"['toilet', 'sink']","[61, 71]"
2389261,['truck'],[7]
2389260,"['cat', 'laptop']","[15, 63]"
2389259,"['tennis racket', 'person']","[38, 0]"
2389258,['clock'],[74]
2389257,['clock'],[74]
2389256,"['chair', 'car']","[56, 2]"
2389254,['truck'],[7]
2389253,"['surfboard', 'car']","[37, 2]"
2389252,['airplane'],[4]
2389249,['cow'],[19]
2389247,['bird'],[14]
2389246,['pizza'],[53]
2389244,['person'],[0]
2389243,"['cake', 'toilet']","[55, 61]"
2389242,['bus'],[5]
2389241,"['horse', 'kite', 'teddy bear', 'bear', 'person']","[17, 33, 77, 21, 0]"
2389240,"['bench', 'traffic light', 'car', 'dog', 'person']","[13, 9, 2, 16, 0]"
2389239,['cell phone'],[67]
2389238,"['person', 'elephant']","[0, 20]"
2389236,['boat'],[8]
2389235,"['umbrella', 'horse']","[25, 17]"
2389234,['fire hydrant'],[10]
2389233,"['frisbee', 'person']","[29, 0]"
2389232,['truck'],[7]
2389231,"['backpack', 'skateboard']","[24, 36]"
2389230,"['skateboard', 'person', 'cell phone']","[36, 0, 67]"
2389229,['kite'],[33]
2389228,['baseball bat'],[34]
2389227,['toothbrush'],[79]
2389226,"['backpack', 'frisbee']","[24, 29]"
2389225,"['person', 'skis']","[0, 30]"
2389224,['microwave'],[68]
2389223,"['bear', 'elephant']","[21, 20]"
2389221,['cat'],[15]
2389220,"['surfboard', 'person']","[37, 0]"
2389218,['bear'],[21]
2389217,"['pizza', 'oven']","[53, 69]"
2389215,['skateboard'],[36]
2389214,['cell phone'],[67]
2389211,"['traffic light', 'person']","[9, 0]"
2389210,"['kite', 'person']","[33, 0]"
2389209,"['backpack', 'bench', 'bicycle']","[24, 13, 1]"
2389208,"['umbrella', 'keyboard', 'mouse']","[25, 66, 64]"
2389206,"['cup', 'sink']","[41, 71]"
2389204,"['sandwich', 'bottle']","[48, 39]"
2389203,"['kite', 'person', 'boat']","[33, 0, 8]"
2389202,['motorcycle'],[3]
2389201,['tie'],[27]
2389199,['skateboard'],[36]
2389198,['frisbee'],[29]
2389197,['skateboard'],[36]
2389196,['sandwich'],[48]
2389194,['vase'],[75]
2389193,['frisbee'],[29]
2389192,['train'],[6]
2389191,"['chair', 'clock', 'book']","[56, 74, 73]"
2389190,['bench'],[13]
2389187,"['backpack', 'person']","[24, 0]"
2389186,"['suitcase', 'tie']","[28, 27]"
2389185,['suitcase'],[28]
2389184,"['remote', 'couch']","[65, 57]"
2389183,"['person', 'vase']","[0, 75]"
2389182,"['bird', 'car']","[14, 2]"
2389181,"['suitcase', 'bed']","[28, 59]"
2389179,"['couch', 'cat', 'chair', 'dog', 'book']","[57, 15, 56, 16, 73]"
2389178,"['backpack', 'skateboard']","[24, 36]"
2389177,"['person', 'toilet']","[0, 61]"
2389176,"['person', 'cat']","[0, 15]"
2389175,['cow'],[19]
2389173,['tennis racket'],[38]
2389172,['sheep'],[18]
2389171,"['keyboard', 'mouse']","[66, 64]"
2389170,"['bed', 'cup']","[59, 41]"
2389169,['broccoli'],[50]
2389168,"['train', 'car']","[6, 2]"
2389167,"['train', 'car']","[6, 2]"
2389166,['train'],[6]
2389165,"['fork', 'spoon', 'cup', 'bowl']","[42, 44, 41, 45]"
2389163,"['bird', 'zebra']","[14, 22]"
2389162,"['bird', 'surfboard']","[14, 37]"
2389161,"['bottle', 'sink']","[39, 71]"
2389160,['horse'],[17]
2389159,['bus'],[5]
2389157,['skateboard'],[36]
2389154,['car'],[2]
2389153,['horse'],[17]
2389152,"['bicycle', 'person']","[1, 0]"
2389151,['train'],[6]
2389150,['person'],[0]
2389149,"['train', 'car']","[6, 2]"
2389148,"['person', 'car', 'bus']","[0, 2, 5]"
2389147,['horse'],[17]
2389145,"['bench', 'clock', 'person']","[13, 74, 0]"
2389144,['tennis racket'],[38]
2389143,['boat'],[8]
2389142,"['bicycle', 'clock']","[1, 74]"
2389141,['horse'],[17]
2389140,['giraffe'],[23]
2389139,"['refrigerator', 'chair', 'cup']","[72, 56, 41]"
2389138,['zebra'],[22]
2389137,"['clock', 'train']","[74, 6]"
2389136,['cup'],[41]
2389134,"['bird', 'elephant']","[14, 20]"
2389133,['zebra'],[22]
2389131,['pizza'],[53]
2389130,"['snowboard', 'person']","[31, 0]"
2389129,['surfboard'],[37]
2389128,['frisbee'],[29]
2389127,"['dog', 'bench']","[16, 13]"
2389125,"['clock', 'bus']","[74, 5]"
2389124,"['motorcycle', 'cow', 'truck']","[3, 19, 7]"
2389123,['motorcycle'],[3]
2389122,"['clock', 'truck']","[74, 7]"
2389121,"['oven', 'bowl']","[69, 45]"
2389120,"['cake', 'knife', 'bowl']","[55, 43, 45]"
2389117,"['bear', 'car']","[21, 2]"
2389115,"['umbrella', 'chair', 'person']","[25, 56, 0]"
2389114,"['couch', 'tv', 'book']","[57, 62, 73]"
2389113,"['car', 'truck', 'boat']","[2, 7, 8]"
2389112,['airplane'],[4]
2389111,"['airplane', 'truck']","[4, 7]"
2389109,['bottle'],[39]
2389108,"['train', 'boat']","[6, 8]"
2389107,"['traffic light', 'clock', 'car', 'bicycle', 'person']","[9, 74, 2, 1, 0]"
2389106,"['surfboard', 'person']","[37, 0]"
2389105,"['surfboard', 'person']","[37, 0]"
2389104,"['sink', 'cow']","[71, 19]"
2389103,"['umbrella', 'bench', 'bus', 'horse']","[25, 13, 5, 17]"
2389102,['kite'],[33]
2389100,['umbrella'],[25]
2389098,['umbrella'],[25]
2389097,['airplane'],[4]
2389095,"['car', 'bus']","[2, 5]"
2389094,['traffic light'],[9]
2389092,"['dog', 'frisbee']","[16, 29]"
2389091,['laptop'],[63]
2389090,"['person', 'airplane']","[0, 4]"
2389089,['giraffe'],[23]
2389088,['giraffe'],[23]
2389087,"['skateboard', 'person']","[36, 0]"
2389085,['suitcase'],[28]
2389084,['cup'],[41]
2389083,"['chair', 'pizza']","[56, 53]"
2389082,"['traffic light', 'car', 'fire hydrant']","[9, 2, 10]"
2389081,['surfboard'],[37]
2389080,['bicycle'],[1]
2389079,"['chair', 'bed', 'vase']","[56, 59, 75]"
2389078,"['car', 'truck', 'boat']","[2, 7, 8]"
2389077,"['toilet', 'sink']","[61, 71]"
2389076,"['bottle', 'toothbrush', 'cup', 'toilet', 'sink']","[39, 79, 41, 61, 71]"
2389075,['pizza'],[53]
2389074,['wine glass'],[40]
2389073,"['bottle', 'pizza']","[39, 53]"
2389072,"['chair', 'tie']","[56, 27]"
2389069,['broccoli'],[50]
2389068,"['chair', 'bed']","[56, 59]"
2389067,['bird'],[14]
2389066,['frisbee'],[29]
2389065,"['mouse', 'car', 'laptop']","[64, 2, 63]"
2389064,"['remote', 'couch', 'cup', 'dog', 'laptop']","[65, 57, 41, 16, 63]"
2389063,['cake'],[55]
2389062,"['person', 'cup', 'motorcycle', 'car']","[0, 41, 3, 2]"
2389060,"['keyboard', 'mouse', 'car', 'laptop']","[66, 64, 2, 63]"
2389059,"['skateboard', 'person']","[36, 0]"
2389057,['bed'],[59]
2389056,['book'],[73]
2389055,['car'],[2]
2389053,"['truck', 'bus']","[7, 5]"
2389051,['bear'],[21]
2389050,"['person', 'clock', 'bus']","[0, 74, 5]"
2389049,"['giraffe', 'zebra']","[23, 22]"
2389047,['zebra'],[22]
2389046,['giraffe'],[23]
2389044,"['chair', 'couch', 'tie']","[56, 57, 27]"
2389043,['snowboard'],[31]
2389042,['zebra'],[22]
2389041,"['person', 'car']","[0, 2]"
2389040,['clock'],[74]
2389039,"['surfboard', 'person']","[37, 0]"
2389037,['horse'],[17]
2389035,"['skateboard', 'kite']","[36, 33]"
2389032,['laptop'],[63]
2389030,"['chair', 'bottle', 'keyboard', 'cup']","[56, 39, 66, 41]"
2389029,['bed'],[59]
2389028,['clock'],[74]
2389024,"['fork', 'bowl', 'chair', 'wine glass', 'knife']","[42, 45, 56, 40, 43]"
2389023,"['traffic light', 'train']","[9, 6]"
2389021,['clock'],[74]
2389020,"['umbrella', 'chair']","[25, 56]"
2389019,"['train', 'car']","[6, 2]"
2389018,['bear'],[21]
2389017,['horse'],[17]
2389016,['bench'],[13]
2389013,"['sandwich', 'cup']","[48, 41]"
2389012,"['person', 'train']","[0, 6]"
2389010,['clock'],[74]
2389008,['truck'],[7]
2389007,"['umbrella', 'chair']","[25, 56]"
2389006,['bed'],[59]
2389005,"['bird', 'train']","[14, 6]"
2389004,"['banana', 'bowl', 'person']","[46, 45, 0]"
2389003,"['backpack', 'person', 'clock']","[24, 0, 74]"
2389002,"['umbrella', 'giraffe', 'person']","[25, 23, 0]"
2389001,['clock'],[74]
2389000,"['airplane', 'truck']","[4, 7]"
2388999,['train'],[6]
2388998,"['person', 'clock', 'train']","[0, 74, 6]"
2388996,['car'],[2]
2388994,"['bottle', 'toilet', 'sink']","[39, 61, 71]"
2388993,['elephant'],[20]
2388990,['airplane'],[4]
2388988,['bus'],[5]
2388986,"['fork', 'knife']","[42, 43]"
2388985,"['bench', 'clock', 'car', 'dog', 'person']","[13, 74, 2, 16, 0]"
2388984,"['stop sign', 'skateboard', 'bottle', 'car']","[11, 36, 39, 2]"
2388982,['airplane'],[4]
2388981,"['microwave', 'bowl', 'person', 'refrigerator', 'sink', 'oven', 'toaster']","[68, 45, 0, 72, 71, 69, 70]"
2388980,"['couch', 'tv']","[57, 62]"
2388977,['fire hydrant'],[10]
2388975,"['sandwich', 'sink', 'bowl']","[48, 71, 45]"
2388974,"['broccoli', 'bowl']","[50, 45]"
2388972,"['dog', 'bottle']","[16, 39]"
2388971,"['person', 'clock', 'car']","[0, 74, 2]"
2388970,['person'],[0]
2388969,"['fork', 'cup']","[42, 41]"
2388968,"['surfboard', 'person']","[37, 0]"
2388967,['sink'],[71]
2388966,['skateboard'],[36]
2388965,"['traffic light', 'clock', 'person']","[9, 74, 0]"
2388964,['bottle'],[39]
2388961,"['skateboard', 'clock']","[36, 74]"
2388959,['elephant'],[20]
2388958,"['dog', 'couch', 'book']","[16, 57, 73]"
2388957,"['dog', 'cat']","[16, 15]"
2388956,['car'],[2]
2388954,"['dog', 'car']","[16, 2]"
2388953,['sheep'],[18]
2388952,['motorcycle'],[3]
2388951,['car'],[2]
2388949,['skis'],[30]
2388948,"['toilet', 'sink']","[61, 71]"
2388947,['surfboard'],[37]
2388946,"['skateboard', 'car']","[36, 2]"
2388945,"['toothbrush', 'toilet']","[79, 61]"
2388944,"['umbrella', 'boat']","[25, 8]"
2388942,['elephant'],[20]
2388941,['bird'],[14]
2388940,"['toilet', 'bowl']","[61, 45]"
2388939,['horse'],[17]
2388937,"['tie', 'teddy bear']","[27, 77]"
2388936,['sheep'],[18]
2388935,"['vase', 'orange']","[75, 49]"
2388934,['scissors'],[76]
2388933,"['chair', 'pizza', 'knife', 'bowl']","[56, 53, 43, 45]"
2388932,"['umbrella', 'person']","[25, 0]"
2388931,['tie'],[27]
2388930,"['backpack', 'frisbee', 'car', 'fire hydrant']","[24, 29, 2, 10]"
2388928,"['carrot', 'sandwich']","[51, 48]"
2388927,"['chair', 'bird']","[56, 14]"
2388926,['banana'],[46]
2388925,"['person', 'donut', 'cup']","[0, 54, 41]"
2388923,['kite'],[33]
2388922,['truck'],[7]
2388921,['chair'],[56]
2388920,"['motorcycle', 'car']","[3, 2]"
2388919,"['backpack', 'kite']","[24, 33]"
2388916,"['remote', 'couch', 'laptop']","[65, 57, 63]"
2388915,"['pizza', 'microwave']","[53, 68]"
2388914,"['vase', 'sink']","[75, 71]"
2388913,['car'],[2]
2388911,['car'],[2]
2388910,['tie'],[27]
2388908,"['keyboard', 'cup', 'mouse', 'laptop', 'book']","[66, 41, 64, 63, 73]"
2388907,['skateboard'],[36]
2388906,['suitcase'],[28]
2388905,['boat'],[8]
2388904,"['remote', 'bottle', 'person']","[65, 39, 0]"
2388903,"['person', 'cell phone']","[0, 67]"
2388902,['giraffe'],[23]
2388901,"['skateboard', 'person']","[36, 0]"
2388900,"['couch', 'keyboard']","[57, 66]"
2388898,"['fork', 'bottle', 'broccoli', 'knife']","[42, 39, 50, 43]"
2388897,"['keyboard', 'cup', 'mouse', 'book', 'laptop']","[66, 41, 64, 73, 63]"
2388896,"['chair', 'wine glass', 'book']","[56, 40, 73]"
2388895,"['truck', 'bus']","[7, 5]"
2388894,['bowl'],[45]
2388893,['frisbee'],[29]
2388892,"['keyboard', 'mouse']","[66, 64]"
2388891,"['orange', 'boat']","[49, 8]"
2388890,['boat'],[8]
2388889,"['person', 'hot dog']","[0, 52]"
2388886,"['person', 'cell phone']","[0, 67]"
2388884,"['cat', 'book']","[15, 73]"
2388883,['person'],[0]
2388882,['cat'],[15]
2388880,"['backpack', 'laptop', 'cell phone']","[24, 63, 67]"
2388879,"['surfboard', 'person']","[37, 0]"
2388878,"['toilet', 'sink', 'cat']","[61, 71, 15]"
2388877,['sheep'],[18]
2388875,"['bottle', 'laptop']","[39, 63]"
2388874,['refrigerator'],[72]
2388873,"['refrigerator', 'dining table', 'bowl', 'tv']","[72, 60, 45, 62]"
2388872,['traffic light'],[9]
2388871,"['couch', 'bed', 'tv', 'laptop']","[57, 59, 62, 63]"
2388870,"['toothbrush', 'sink']","[79, 71]"
2388869,"['car', 'truck']","[2, 7]"
2388867,"['person', 'truck', 'boat']","[0, 7, 8]"
2388866,"['bench', 'clock']","[13, 74]"
2388865,['bus'],[5]
2388864,['horse'],[17]
2388863,"['chair', 'couch']","[56, 57]"
2388862,"['person', 'donut']","[0, 54]"
2388860,['boat'],[8]
2388859,['stop sign'],[11]
2388858,"['umbrella', 'boat']","[25, 8]"
2388857,"['sandwich', 'fork', 'carrot', 'person', 'knife']","[48, 42, 51, 0, 43]"
2388856,['clock'],[74]
2388855,"['backpack', 'skateboard']","[24, 36]"
2388852,['bowl'],[45]
2388851,['horse'],[17]
2388850,"['person', 'donut']","[0, 54]"
2388848,"['person', 'train']","[0, 6]"
2388847,['tennis racket'],[38]
2388846,"['cup', 'bowl']","[41, 45]"
2388845,"['fork', 'cake', 'knife']","[42, 55, 43]"
2388844,"['giraffe', 'sink', 'person']","[23, 71, 0]"
2388843,['horse'],[17]
2388842,"['person', 'cup']","[0, 41]"
2388841,['tie'],[27]
2388840,['train'],[6]
2388839,['bed'],[59]
2388838,['pizza'],[53]
2388837,"['donut', 'cup']","[54, 41]"
2388836,"['carrot', 'spoon', 'broccoli']","[51, 44, 50]"
2388835,['bicycle'],[1]
2388834,['kite'],[33]
2388833,['elephant'],[20]
2388832,"['fork', 'bottle', 'cup', 'pizza']","[42, 39, 41, 53]"
2388831,"['banana', 'apple']","[46, 47]"
2388830,['clock'],[74]
2388828,['surfboard'],[37]
2388827,['clock'],[74]
2388826,"['person', 'vase', 'horse']","[0, 75, 17]"
2388825,"['surfboard', 'boat']","[37, 8]"
2388823,['airplane'],[4]
2388822,"['bottle', 'toilet', 'sink']","[39, 61, 71]"
2388821,"['person', 'skis']","[0, 30]"
2388820,"['bear', 'couch', 'teddy bear', 'book']","[21, 57, 77, 73]"
2388819,"['fork', 'cup']","[42, 41]"
2388818,"['person', 'motorcycle']","[0, 3]"
2388817,['pizza'],[53]
2388816,['refrigerator'],[72]
2388814,"['chair', 'bench', 'laptop']","[56, 13, 63]"
2388813,['banana'],[46]
2388812,"['toilet', 'sink']","[61, 71]"
2388810,"['person', 'motorcycle']","[0, 3]"
2388807,['horse'],[17]
2388806,['tie'],[27]
2388805,"['remote', 'bear', 'cat', 'tv']","[65, 21, 15, 62]"
2388804,"['umbrella', 'person', 'car', 'fire hydrant']","[25, 0, 2, 10]"
2388803,"['skateboard', 'person']","[36, 0]"
2388801,['cow'],[19]
2388800,['tie'],[27]
2388797,['surfboard'],[37]
2388795,"['bird', 'elephant']","[14, 20]"
2388794,"['person', 'skis']","[0, 30]"
2388793,"['couch', 'cat']","[57, 15]"
2388792,"['person', 'truck']","[0, 7]"
2388789,['donut'],[54]
2388787,"['umbrella', 'cat']","[25, 15]"
2388786,"['surfboard', 'person']","[37, 0]"
2388784,"['chair', 'vase', 'laptop']","[56, 75, 63]"
2388783,['horse'],[17]
2388782,"['pizza', 'spoon', 'knife', 'bowl']","[53, 44, 43, 45]"
2388781,['bench'],[13]
2388780,"['dog', 'sheep', 'person']","[16, 18, 0]"
2388779,['bicycle'],[1]
2388778,['pizza'],[53]
2388777,['skis'],[30]
2388775,"['carrot', 'cake']","[51, 55]"
2388774,"['bird', 'car']","[14, 2]"
2388772,['bear'],[21]
2388771,['bottle'],[39]
2388770,"['pizza', 'bowl']","[53, 45]"
2388768,"['person', 'car']","[0, 2]"
2388767,['kite'],[33]
2388766,['giraffe'],[23]
2388765,"['couch', 'vase']","[57, 75]"
2388764,['book'],[73]
2388763,['boat'],[8]
2388762,['zebra'],[22]
2388761,"['snowboard', 'person']","[31, 0]"
2388760,['skateboard'],[36]
2388759,['suitcase'],[28]
2388758,['kite'],[33]
2388755,"['skateboard', 'car']","[36, 2]"
2388754,['boat'],[8]
2388753,['zebra'],[22]
2388752,['stop sign'],[11]
2388751,['vase'],[75]
2388750,"['chair', 'bird', 'cat']","[56, 14, 15]"
2388749,['person'],[0]
2388747,['surfboard'],[37]
2388746,['surfboard'],[37]
2388745,['kite'],[33]
2388744,['chair'],[56]
2388743,"['dog', 'bench', 'boat']","[16, 13, 8]"
2388742,['kite'],[33]
2388741,"['microwave', 'toaster']","[68, 70]"
2388739,['toilet'],[61]
2388738,"['dog', 'bed', 'tv']","[16, 59, 62]"
2388736,['bench'],[13]
2388735,['tie'],[27]
2388734,['chair'],[56]
2388733,"['bicycle', 'car']","[1, 2]"
2388732,"['umbrella', 'chair', 'spoon', 'bowl']","[25, 56, 44, 45]"
2388731,['bird'],[14]
2388730,['horse'],[17]
2388729,['giraffe'],[23]
2388728,"['skateboard', 'person']","[36, 0]"
2388727,['cat'],[15]
2388726,['dog'],[16]
2388725,"['chair', 'bench', 'boat']","[56, 13, 8]"
2388724,['sheep'],[18]
2388723,"['umbrella', 'chair']","[25, 56]"
2388721,['zebra'],[22]
2388719,['train'],[6]
2388718,['train'],[6]
2388717,"['clock', 'boat']","[74, 8]"
2388716,"['train', 'car']","[6, 2]"
2388715,"['bottle', 'fork', 'bowl', 'chair', 'wine glass']","[39, 42, 45, 56, 40]"
2388713,"['person', 'train']","[0, 6]"
2388712,"['person', 'train', 'car']","[0, 6, 2]"
2388711,"['surfboard', 'person']","[37, 0]"
2388710,['train'],[6]
2388709,"['person', 'clock', 'car']","[0, 74, 2]"
2388708,['person'],[0]
2388707,"['chair', 'car']","[56, 2]"
2388706,"['car', 'bus']","[2, 5]"
2388704,"['bicycle', 'car', 'bus']","[1, 2, 5]"
2388703,"['spoon', 'cup', 'fork', 'cake', 'carrot', 'person']","[44, 41, 42, 55, 51, 0]"
2388702,['giraffe'],[23]
2388700,"['umbrella', 'person', 'elephant', 'horse']","[25, 0, 20, 17]"
2388699,['giraffe'],[23]
2388698,['skateboard'],[36]
2388696,"['bench', 'boat']","[13, 8]"
2388695,"['knife', 'sink']","[43, 71]"
2388694,['person'],[0]
2388693,['boat'],[8]
2388692,['tennis racket'],[38]
2388691,"['bench', 'bed']","[13, 59]"
2388690,['sheep'],[18]
2388689,['bench'],[13]
2388688,"['backpack', 'skis']","[24, 30]"
2388687,"['umbrella', 'dog']","[25, 16]"
2388685,"['fork', 'cake']","[42, 55]"
2388684,['bear'],[21]
2388683,"['chair', 'bed', 'person']","[56, 59, 0]"
2388681,"['skateboard', 'person']","[36, 0]"
2388680,['sink'],[71]
2388679,['refrigerator'],[72]
2388678,['clock'],[74]
2388677,['pizza'],[53]
2388676,['laptop'],[63]
2388674,['cow'],[19]
2388673,"['umbrella', 'truck']","[25, 7]"
2388672,"['oven', 'clock']","[69, 74]"
2388671,"['dog', 'person', 'book']","[16, 0, 73]"
2388670,"['person', 'horse']","[0, 17]"
2388669,"['fire hydrant', 'car']","[10, 2]"
2388668,['chair'],[56]
2388667,"['cow', 'boat']","[19, 8]"
2388666,"['cake', 'cup', 'bowl']","[55, 41, 45]"
2388665,"['chair', 'couch', 'bed', 'clock']","[56, 57, 59, 74]"
2388664,"['airplane', 'bus']","[4, 5]"
2388663,['banana'],[46]
2388662,"['person', 'clock']","[0, 74]"
2388660,"['snowboard', 'person', 'skis']","[31, 0, 30]"
2388659,"['bottle', 'oven']","[39, 69]"
2388658,['chair'],[56]
2388657,['giraffe'],[23]
2388656,"['skateboard', 'bench']","[36, 13]"
2388655,"['suitcase', 'motorcycle']","[28, 3]"
2388654,['bench'],[13]
2388653,"['clock', 'bus']","[74, 5]"
2388652,['car'],[2]
2388650,"['chair', 'couch']","[56, 57]"
2388649,['airplane'],[4]
2388648,"['dog', 'boat']","[16, 8]"
2388647,"['bench', 'person']","[13, 0]"
2388646,"['person', 'horse']","[0, 17]"
2388645,"['bed', 'laptop', 'book']","[59, 63, 73]"
2388644,['tennis racket'],[38]
2388643,"['skateboard', 'car', 'truck']","[36, 2, 7]"
2388642,['cat'],[15]
2388641,['chair'],[56]
2388640,['banana'],[46]
2388639,['stop sign'],[11]
2388638,['bicycle'],[1]
2388637,"['keyboard', 'clock', 'mouse', 'chair', 'laptop']","[66, 74, 64, 56, 63]"
2388636,"['kite', 'person']","[33, 0]"
2388635,"['bed', 'teddy bear']","[59, 77]"
2388631,['donut'],[54]
2388629,['donut'],[54]
2388625,['chair'],[56]
2388624,['frisbee'],[29]
2388623,['frisbee'],[29]
2388621,"['broccoli', 'orange', 'bowl']","[50, 49, 45]"
2388619,['person'],[0]
2388617,"['bear', 'bed']","[21, 59]"
2388616,['surfboard'],[37]
2388615,"['snowboard', 'person']","[31, 0]"
2388613,['person'],[0]
2388612,['clock'],[74]
2388611,"['microwave', 'bowl', 'book']","[68, 45, 73]"
2388609,"['bottle', 'toothbrush', 'cup']","[39, 79, 41]"
2388608,['tie'],[27]
2388607,"['umbrella', 'dog', 'person']","[25, 16, 0]"
2388606,['cat'],[15]
2388604,['zebra'],[22]
2388602,"['remote', 'person', 'mouse']","[65, 0, 64]"
2388601,['tennis racket'],[38]
2388600,"['kite', 'orange']","[33, 49]"
2388599,"['oven', 'clock', 'bowl']","[69, 74, 45]"
2388598,['person'],[0]
2388597,['fire hydrant'],[10]
2388595,['toilet'],[61]
2388594,"['person', 'car', 'fire hydrant']","[0, 2, 10]"
2388593,"['chair', 'cat']","[56, 15]"
2388592,['cup'],[41]
2388591,"['banana', 'person']","[46, 0]"
2388590,['zebra'],[22]
2388589,"['spoon', 'cup', 'bowl']","[44, 41, 45]"
2388588,['boat'],[8]
2388587,"['person', 'truck']","[0, 7]"
2388586,"['person', 'horse']","[0, 17]"
2388585,['motorcycle'],[3]
2388584,"['umbrella', 'toothbrush', 'car', 'person']","[25, 79, 2, 0]"
2388583,['train'],[6]
2388581,"['spoon', 'cup']","[44, 41]"
2388580,['sheep'],[18]
2388579,['apple'],[47]
2388576,['zebra'],[22]
2388575,"['remote', 'bottle', 'vase', 'cup', 'bowl']","[65, 39, 75, 41, 45]"
2388574,"['car', 'cow', 'truck', 'horse']","[2, 19, 7, 17]"
2388573,"['fork', 'chair', 'spoon', 'bowl']","[42, 56, 44, 45]"
2388570,"['suitcase', 'person', 'train']","[28, 0, 6]"
2388569,"['dog', 'bench']","[16, 13]"
2388567,['car'],[2]
2388566,['tennis racket'],[38]
2388565,"['refrigerator', 'chair']","[72, 56]"
2388564,['chair'],[56]
2388563,['bench'],[13]
2388561,['bear'],[21]
2388560,['umbrella'],[25]
2388559,['bear'],[21]
2388558,"['chair', 'couch', 'tv']","[56, 57, 62]"
2388556,"['chair', 'tie']","[56, 27]"
2388553,"['oven', 'sink']","[69, 71]"
2388552,"['person', 'car', 'truck']","[0, 2, 7]"
2388551,"['umbrella', 'bottle', 'banana']","[25, 39, 46]"
2388550,['pizza'],[53]
2388548,"['skateboard', 'person']","[36, 0]"
