image_id,object_names,object_ids
2330883,"['spoon', 'bowl', 'person']","[43, 44, 0]"
2330884,"['bottle', 'person']","[38, 0]"
2330885,['train'],[6]
2330886,"['bottle', 'spoon', 'bowl']","[38, 43, 44]"
2330887,['bird'],[14]
2330888,['pizza'],[52]
2330889,"['couch', 'cat', 'chair', 'suitcase', 'frisbee', 'tv']","[56, 15, 55, 28, 29, 61]"
2330890,"['backpack', 'book', 'cell phone']","[24, 72, 66]"
2330891,['keyboard'],[65]
2330892,['person'],[0]
2330893,"['broccoli', 'knife']","[49, 42]"
2330894,"['chair', 'bench']","[55, 13]"
2330895,['motorcycle'],[3]
2330896,['motorcycle'],[3]
2330897,"['umbrella', 'person']","[25, 0]"
2330898,"['kite', 'person']","[32, 0]"
2330899,"['umbrella', 'handbag', 'person', 'truck']","[25, 26, 0, 7]"
2330900,"['traffic light', 'car']","[9, 2]"
2330901,"['sandwich', 'spoon', 'cup', 'fork', 'bowl']","[47, 43, 40, 41, 44]"
2330902,"['frisbee', 'person']","[29, 0]"
2330903,"['toilet', 'sink']","[60, 70]"
2330904,"['bird', 'clock']","[14, 73]"
2330905,"['cat', 'laptop']","[15, 62]"
2330906,"['person', 'clock']","[0, 73]"
2330907,['cat'],[15]
2330908,"['bird', 'bench']","[14, 13]"
2330911,"['snowboard', 'chair', 'person']","[31, 55, 0]"
2330912,"['bear', 'bench']","[21, 13]"
2330913,['giraffe'],[23]
2330914,['cat'],[15]
2330915,['truck'],[7]
2330916,['couch'],[56]
2330917,['train'],[6]
2330918,['oven'],[68]
2330919,"['skateboard', 'person']","[35, 0]"
2330920,['giraffe'],[23]
2330921,"['tennis racket', 'person']","[37, 0]"
2330922,"['bed', 'bench']","[58, 13]"
2330923,"['chair', 'tie', 'laptop']","[55, 27, 62]"
2330926,"['chair', 'bed']","[55, 58]"
2330927,"['fork', 'cake']","[41, 54]"
2330928,['tie'],[27]
2330930,"['backpack', 'laptop']","[24, 62]"
2330931,['sink'],[70]
2330934,"['person', 'car', 'horse']","[0, 2, 17]"
2330935,"['suitcase', 'bed', 'horse']","[28, 58, 17]"
2330937,['broccoli'],[49]
2330938,"['person', 'banana']","[0, 45]"
2330939,"['car', 'truck']","[2, 7]"
2330940,['sheep'],[18]
2330941,"['giraffe', 'zebra']","[23, 22]"
2330942,['skateboard'],[35]
2330943,['tennis racket'],[37]
2330944,['person'],[0]
2330945,['elephant'],[20]
2330946,"['bear', 'teddy bear']","[21, 76]"
2330948,['wine glass'],[39]
2330949,"['motorcycle', 'truck']","[3, 7]"
2330950,['umbrella'],[25]
2330952,['dog'],[16]
2330953,['zebra'],[22]
2330954,['bird'],[14]
2330955,['surfboard'],[36]
2330956,"['suitcase', 'person', 'tv']","[28, 0, 61]"
2330959,['tennis racket'],[37]
2330960,"['person', 'clock', 'car']","[0, 73, 2]"
2330962,['bird'],[14]
2330963,"['parking meter', 'person', 'car']","[12, 0, 2]"
2330964,['umbrella'],[25]
2330965,['horse'],[17]
2330967,"['umbrella', 'person']","[25, 0]"
2330968,"['bench', 'person']","[13, 0]"
2330969,"['umbrella', 'car']","[25, 2]"
2330971,['sheep'],[18]
2330972,['zebra'],[22]
2330973,['skateboard'],[35]
2330974,['airplane'],[4]
2330975,"['person', 'elephant']","[0, 20]"
2330976,"['refrigerator', 'wine glass', 'banana', 'oven']","[71, 39, 45, 68]"
2330977,"['person', 'bowl']","[0, 44]"
2330978,['skateboard'],[35]
2330979,['surfboard'],[36]
2330980,['surfboard'],[36]
2330982,"['cat', 'laptop']","[15, 62]"
2330983,['bear'],[21]
2330984,"['person', 'clock']","[0, 73]"
2330985,['fork'],[41]
2330986,['motorcycle'],[3]
2330987,"['motorcycle', 'bus']","[3, 5]"
2330989,['motorcycle'],[3]
2330990,['carrot'],[50]
2330991,['tie'],[27]
2330992,"['person', 'motorcycle']","[0, 3]"
2330993,"['tie', 'skis']","[27, 30]"
2330995,['clock'],[73]
2330996,['person'],[0]
2330997,"['pizza', 'bowl']","[52, 44]"
2330998,['person'],[0]
2330999,['banana'],[45]
2331000,['car'],[2]
2331001,['boat'],[8]
2331002,"['person', 'truck']","[0, 7]"
2331003,"['fork', 'pizza', 'cup', 'knife']","[41, 52, 40, 42]"
2331004,"['stop sign', 'fire hydrant']","[11, 10]"
2331006,['bus'],[5]
2331007,['airplane'],[4]
2331008,"['person', 'horse']","[0, 17]"
2331009,"['chair', 'bird', 'cake', 'spoon']","[55, 14, 54, 43]"
2331010,['train'],[6]
2331011,['person'],[0]
2331012,['bench'],[13]
2331013,"['carrot', 'cat']","[50, 15]"
2331014,['motorcycle'],[3]
2331015,"['orange', 'train']","[48, 6]"
2331016,['train'],[6]
2331017,"['tennis racket', 'bench']","[37, 13]"
2331018,['boat'],[8]
2331020,['horse'],[17]
2331022,['bird'],[14]
2331023,['bird'],[14]
2331026,['person'],[0]
2331027,['boat'],[8]
2331028,['elephant'],[20]
2331029,['bird'],[14]
2331030,"['spoon', 'bowl']","[43, 44]"
2331031,['airplane'],[4]
2331032,"['person', 'car', 'bus']","[0, 2, 5]"
2331033,['bus'],[5]
2331034,['kite'],[32]
2331035,"['pizza', 'person', 'hot dog']","[52, 0, 51]"
2331037,['giraffe'],[23]
2331038,['baseball glove'],[34]
2331039,['toilet'],[60]
2331040,"['giraffe', 'person']","[23, 0]"
2331041,['motorcycle'],[3]
2331042,"['bench', 'cat']","[13, 15]"
2331043,"['snowboard', 'person']","[31, 0]"
2331044,['elephant'],[20]
2331046,"['stop sign', 'person']","[11, 0]"
2331047,"['car', 'truck']","[2, 7]"
2331048,['person'],[0]
2331049,['remote'],[64]
2331050,"['dog', 'frisbee']","[16, 29]"
2331051,"['dog', 'bed']","[16, 58]"
2331052,['umbrella'],[25]
2331053,"['fork', 'bottle', 'toothbrush', 'book']","[41, 38, 77, 72]"
2331054,['traffic light'],[9]
2331055,['fork'],[41]
2331056,"['chair', 'person', 'cell phone']","[55, 0, 66]"
2331058,['bird'],[14]
2331059,['car'],[2]
2331060,"['scissors', 'person', 'book']","[75, 0, 72]"
2331061,"['tennis racket', 'person']","[37, 0]"
2331062,['person'],[0]
2331063,"['dog', 'surfboard', 'cup', 'person']","[16, 36, 40, 0]"
2331064,"['pizza', 'knife']","[52, 42]"
2331065,"['bottle', 'bench', 'person']","[38, 13, 0]"
2331066,['dog'],[16]
2331067,['elephant'],[20]
2331068,['skateboard'],[35]
2331069,['kite'],[32]
2331070,['cat'],[15]
2331072,"['dog', 'fire hydrant']","[16, 10]"
2331074,"['snowboard', 'person', 'skis']","[31, 0, 30]"
2331075,['person'],[0]
2331076,"['person', 'skis']","[0, 30]"
2331077,"['bear', 'teddy bear']","[21, 76]"
2331078,"['keyboard', 'mouse', 'chair', 'person', 'laptop']","[65, 63, 55, 0, 62]"
2331081,['car'],[2]
2331082,['giraffe'],[23]
2331083,['toilet'],[60]
2331084,['suitcase'],[28]
2331085,"['fire hydrant', 'car', 'truck']","[10, 2, 7]"
2331086,['parking meter'],[12]
2331087,['sandwich'],[47]
2331088,['horse'],[17]
2331089,"['oven', 'microwave']","[68, 67]"
2331090,"['skateboard', 'person']","[35, 0]"
2331091,"['train', 'car', 'backpack', 'person', 'bus']","[6, 2, 24, 0, 5]"
2331093,['bed'],[58]
2331094,"['chair', 'laptop', 'book']","[55, 62, 72]"
2331095,['zebra'],[22]
2331096,['pizza'],[52]
2331098,['laptop'],[62]
2331099,"['kite', 'person']","[32, 0]"
2331100,['sheep'],[18]
2331101,['zebra'],[22]
2331102,['pizza'],[52]
2331104,"['bench', 'train', 'backpack', 'person', 'bus']","[13, 6, 24, 0, 5]"
2331105,"['bench', 'bicycle']","[13, 1]"
2331106,['zebra'],[22]
2331107,"['cup', 'hot dog', 'bowl']","[40, 51, 44]"
2331108,"['frisbee', 'dog']","[29, 16]"
2331109,['pizza'],[52]
2331113,"['pizza', 'cup', 'bowl']","[52, 40, 44]"
2331114,['zebra'],[22]
2331115,['elephant'],[20]
2331116,"['bed', 'cup']","[58, 40]"
2331117,"['dog', 'truck']","[16, 7]"
2331118,"['dog', 'surfboard']","[16, 36]"
2331119,['sink'],[70]
2331120,['surfboard'],[36]
2331122,['car'],[2]
2331124,['elephant'],[20]
2331125,"['tie', 'person']","[27, 0]"
2331126,"['chair', 'cat']","[55, 15]"
2331127,"['tie', 'person']","[27, 0]"
2331128,['toilet'],[60]
2331129,['person'],[0]
2331130,"['mouse', 'cat']","[63, 15]"
2331131,['tie'],[27]
2331133,['boat'],[8]
2331135,['tennis racket'],[37]
2331136,"['person', 'elephant']","[0, 20]"
2331137,"['person', 'airplane']","[0, 4]"
2331138,"['vase', 'toilet', 'cup', 'bowl']","[74, 60, 40, 44]"
2331139,"['car', 'truck', 'bus']","[2, 7, 5]"
2331140,['person'],[0]
2331141,"['toilet', 'sink']","[60, 70]"
2331142,['person'],[0]
2331144,"['frisbee', 'car']","[29, 2]"
2331145,['surfboard'],[36]
2331146,['zebra'],[22]
2331147,"['cake', 'knife']","[54, 42]"
2331149,"['airplane', 'truck']","[4, 7]"
2331151,"['airplane', 'truck']","[4, 7]"
2331152,['bed'],[58]
2331153,['bench'],[13]
2331155,['car'],[2]
2331156,"['bed', 'person']","[58, 0]"
2331157,"['fork', 'pizza', 'knife']","[41, 52, 42]"
2331158,['bed'],[58]
2331159,"['fork', 'cake']","[41, 54]"
2331160,"['tennis racket', 'person']","[37, 0]"
2331161,"['person', 'clock']","[0, 73]"
2331162,['elephant'],[20]
2331163,['cake'],[54]
2331164,['cow'],[19]
2331165,['fire hydrant'],[10]
2331166,"['person', 'fire hydrant', 'bus']","[0, 10, 5]"
2331167,"['person', 'surfboard']","[0, 36]"
2331168,['airplane'],[4]
2331169,"['traffic light', 'train']","[9, 6]"
2331170,"['train', 'car']","[6, 2]"
2331171,['train'],[6]
2331172,"['fire hydrant', 'bus']","[10, 5]"
2331173,['bus'],[5]
2331176,['train'],[6]
2331177,"['bench', 'cake', 'dog', 'person', 'knife']","[13, 54, 16, 0, 42]"
2331178,"['train', 'truck']","[6, 7]"
2331179,['giraffe'],[23]
2331180,['horse'],[17]
2331181,"['bottle', 'backpack', 'chair', 'book', 'laptop']","[38, 24, 55, 72, 62]"
2331185,['traffic light'],[9]
2331186,['snowboard'],[31]
2331187,"['keyboard', 'mouse', 'laptop']","[65, 63, 62]"
2331188,"['chair', 'bear']","[55, 21]"
2331189,['clock'],[73]
2331190,"['keyboard', 'cup', 'mouse', 'laptop']","[65, 40, 63, 62]"
2331191,['sheep'],[18]
2331192,['kite'],[32]
2331193,"['chair', 'book']","[55, 72]"
2331194,['giraffe'],[23]
2331196,['dog'],[16]
2331198,['giraffe'],[23]
2331199,['surfboard'],[36]
2331200,"['toothbrush', 'toilet', 'sink']","[77, 60, 70]"
2331201,"['tie', 'cell phone']","[27, 66]"
2331204,"['suitcase', 'chair', 'person']","[28, 55, 0]"
2331207,['bed'],[58]
2331209,"['giraffe', 'zebra']","[23, 22]"
2331210,['bear'],[21]
2331212,"['bottle', 'bowl']","[38, 44]"
2331214,['suitcase'],[28]
2331215,"['bird', 'elephant']","[14, 20]"
2331216,"['tie', 'person']","[27, 0]"
2331217,['train'],[6]
2331219,['bird'],[14]
2331220,"['frisbee', 'person']","[29, 0]"
2331221,['fire hydrant'],[10]
2331222,"['keyboard', 'book']","[65, 72]"
2331223,['baseball glove'],[34]
2331226,['fire hydrant'],[10]
2331227,"['person', 'cup']","[0, 40]"
2331228,"['sandwich', 'cup']","[47, 40]"
2331229,"['toilet', 'sink']","[60, 70]"
2331230,['person'],[0]
2331233,['fire hydrant'],[10]
2331234,['cat'],[15]
2331236,"['sandwich', 'cup', 'bowl']","[47, 40, 44]"
2331237,['sheep'],[18]
2331238,"['dog', 'sheep']","[16, 18]"
2331239,"['carrot', 'apple']","[50, 46]"
2331240,['skis'],[30]
2331241,['umbrella'],[25]
2331244,['person'],[0]
2331245,['clock'],[73]
2331247,['vase'],[74]
2331249,"['keyboard', 'mouse']","[65, 63]"
2331251,['airplane'],[4]
2331252,"['vase', 'cat']","[74, 15]"
2331253,['elephant'],[20]
2331254,['dog'],[16]
2331255,['skateboard'],[35]
2331256,['clock'],[73]
2331257,"['dog', 'keyboard']","[16, 65]"
2331258,['bird'],[14]
2331260,"['pizza', 'knife']","[52, 42]"
2331261,['stop sign'],[11]
2331262,['sandwich'],[47]
2331263,['sheep'],[18]
2331266,['skateboard'],[35]
2331267,['dog'],[16]
2331268,['knife'],[42]
2331269,"['toilet', 'sink']","[60, 70]"
2331270,"['chair', 'airplane']","[55, 4]"
2331272,['sheep'],[18]
2331274,['motorcycle'],[3]
2331275,"['person', 'motorcycle', 'car']","[0, 3, 2]"
2331276,['orange'],[48]
2331277,['cow'],[19]
2331278,"['cake', 'donut']","[54, 53]"
2331280,"['snowboard', 'person']","[31, 0]"
2331281,"['skateboard', 'bicycle']","[35, 1]"
2331282,"['motorcycle', 'car']","[3, 2]"
2331283,['elephant'],[20]
2331284,['surfboard'],[36]
2331285,['cake'],[54]
2331286,"['pizza', 'wine glass', 'person']","[52, 39, 0]"
2331287,['person'],[0]
2331288,['pizza'],[52]
2331290,"['hot dog', 'cow']","[51, 19]"
2331291,"['dog', 'apple']","[16, 46]"
2331293,"['carrot', 'banana']","[50, 45]"
2331294,"['bottle', 'tie']","[38, 27]"
2331295,['bear'],[21]
2331296,['umbrella'],[25]
2331297,['airplane'],[4]
2331299,"['car', 'bus']","[2, 5]"
2331300,['spoon'],[43]
2331301,"['bench', 'person']","[13, 0]"
2331302,['person'],[0]
2331303,"['person', 'truck']","[0, 7]"
2331304,"['person', 'train']","[0, 6]"
2331305,['boat'],[8]
2331306,['car'],[2]
2331308,['oven'],[68]
2331309,"['chair', 'bed']","[55, 58]"
2331310,"['cake', 'chair', 'knife']","[54, 55, 42]"
2331312,"['bed', 'truck']","[58, 7]"
2331313,"['bench', 'person']","[13, 0]"
2331314,"['cake', 'person']","[54, 0]"
2331315,"['bottle', 'sink', 'bowl']","[38, 70, 44]"
2331316,['skateboard'],[35]
2331317,"['frisbee', 'person']","[29, 0]"
2331318,['train'],[6]
2331319,['airplane'],[4]
2331320,"['person', 'car', 'baseball bat']","[0, 2, 33]"
2331321,"['umbrella', 'person']","[25, 0]"
2331322,['tennis racket'],[37]
2331323,"['pizza', 'toothbrush']","[52, 77]"
2331324,['train'],[6]
2331325,['train'],[6]
2331326,"['fork', 'spoon', 'knife', 'bowl']","[41, 43, 42, 44]"
2331327,['person'],[0]
2331328,"['person', 'horse']","[0, 17]"
2331330,"['mouse', 'book']","[63, 72]"
2331331,['oven'],[68]
2331332,"['bed', 'cow', 'person']","[58, 19, 0]"
2331336,['giraffe'],[23]
2331338,"['remote', 'bottle']","[64, 38]"
2331340,"['remote', 'couch', 'person']","[64, 56, 0]"
2331341,['vase'],[74]
2331342,['train'],[6]
2331343,"['oven', 'microwave']","[68, 67]"
2331344,['skis'],[30]
2331345,['kite'],[32]
2331346,"['bed', 'cell phone']","[58, 66]"
2331347,"['sink', 'cat']","[70, 15]"
2331348,['frisbee'],[29]
2331349,['tennis racket'],[37]
2331350,"['scissors', 'keyboard', 'cup', 'mouse', 'cell phone']","[75, 65, 40, 63, 66]"
2331351,"['bird', 'car']","[14, 2]"
2331352,"['frisbee', 'person']","[29, 0]"
2331353,"['traffic light', 'car', 'truck']","[9, 2, 7]"
2331354,['vase'],[74]
2331355,['cake'],[54]
2331356,"['tennis racket', 'person']","[37, 0]"
2331357,['skateboard'],[35]
2331358,['chair'],[55]
2331359,['fire hydrant'],[10]
2331361,['toilet'],[60]
2331362,"['frisbee', 'boat']","[29, 8]"
2331364,"['tie', 'car']","[27, 2]"
2331365,"['chair', 'frisbee', 'person']","[55, 29, 0]"
2331367,"['frisbee', 'bird', 'bicycle']","[29, 14, 1]"
2331370,['refrigerator'],[71]
2331372,['zebra'],[22]
2331378,"['train', 'boat']","[6, 8]"
2331380,['bench'],[13]
2331381,['zebra'],[22]
2331382,['dog'],[16]
2331383,"['chair', 'cat']","[55, 15]"
2331384,"['bear', 'teddy bear', 'train']","[21, 76, 6]"
2331385,"['keyboard', 'mouse', 'laptop']","[65, 63, 62]"
2331386,['tennis racket'],[37]
2331387,['cat'],[15]
2331388,['person'],[0]
2331389,['toilet'],[60]
2331391,['skateboard'],[35]
2331393,['boat'],[8]
2331394,['person'],[0]
2331395,"['cake', 'bed', 'dog']","[54, 58, 16]"
2331396,"['microwave', 'broccoli', 'bowl', 'chair', 'toaster']","[67, 49, 44, 55, 69]"
2331397,"['person', 'skis']","[0, 30]"
2331398,['elephant'],[20]
2331399,['sheep'],[18]
2331400,['surfboard'],[36]
2331401,['toilet'],[60]
2331402,"['surfboard', 'person']","[36, 0]"
2331403,"['kite', 'person']","[32, 0]"
2331404,['airplane'],[4]
2331405,['surfboard'],[36]
2331407,"['bottle', 'banana']","[38, 45]"
2331408,['cat'],[15]
2331409,['person'],[0]
2331410,"['toilet', 'sink']","[60, 70]"
2331411,"['umbrella', 'person', 'backpack']","[25, 0, 24]"
2331412,"['chair', 'tie', 'clock', 'mouse']","[55, 27, 73, 63]"
2331413,['spoon'],[43]
2331414,['sandwich'],[47]
2331415,['person'],[0]
2331416,['frisbee'],[29]
2331418,"['umbrella', 'person']","[25, 0]"
2331419,['surfboard'],[36]
2331420,['giraffe'],[23]
2331421,"['banana', 'bowl']","[45, 44]"
2331422,"['suitcase', 'handbag']","[28, 26]"
2331425,['car'],[2]
2331427,"['umbrella', 'person']","[25, 0]"
2331428,"['person', 'car', 'truck']","[0, 2, 7]"
2331429,['skateboard'],[35]
2331430,"['person', 'car', 'truck']","[0, 2, 7]"
2331431,"['snowboard', 'bird', 'clock']","[31, 14, 73]"
2331432,"['broccoli', 'bowl']","[49, 44]"
2331433,"['suitcase', 'fire hydrant', 'car', 'truck']","[28, 10, 2, 7]"
2331434,"['spoon', 'person']","[43, 0]"
2331436,"['motorcycle', 'truck']","[3, 7]"
2331438,['handbag'],[26]
2331439,['pizza'],[52]
2331440,['broccoli'],[49]
2331443,['horse'],[17]
2331446,['cow'],[19]
2331447,"['truck', 'bus']","[7, 5]"
2331448,['train'],[6]
2331449,['bus'],[5]
2331450,"['cake', 'donut', 'knife']","[54, 53, 42]"
2331451,['bench'],[13]
2331452,['cake'],[54]
2331453,"['umbrella', 'person', 'car']","[25, 0, 2]"
2331454,['skis'],[30]
2331455,"['umbrella', 'chair', 'person']","[25, 55, 0]"
2331456,['person'],[0]
2331457,['train'],[6]
2331458,"['person', 'motorcycle', 'car']","[0, 3, 2]"
2331460,['train'],[6]
2331462,['train'],[6]
2331463,"['person', 'train']","[0, 6]"
2331464,"['bear', 'bed', 'person']","[21, 58, 0]"
2331465,"['suitcase', 'train']","[28, 6]"
2331466,['boat'],[8]
2331468,['bird'],[14]
2331469,['surfboard'],[36]
2331470,['cup'],[40]
2331471,"['bench', 'person']","[13, 0]"
2331472,"['chair', 'clock', 'cup']","[55, 73, 40]"
2331473,"['bird', 'banana']","[14, 45]"
2331477,['giraffe'],[23]
2331478,"['traffic light', 'train']","[9, 6]"
2331479,['vase'],[74]
2331480,"['backpack', 'bed']","[24, 58]"
2331481,"['traffic light', 'elephant']","[9, 20]"
2331482,['surfboard'],[36]
2331483,"['baseball glove', 'person', 'baseball bat']","[34, 0, 33]"
2331484,['tennis racket'],[37]
2331486,['train'],[6]
2331487,"['person', 'toilet']","[0, 60]"
2331488,"['chair', 'cat']","[55, 15]"
2331489,"['keyboard', 'mouse', 'laptop']","[65, 63, 62]"
2331490,['horse'],[17]
2331495,['truck'],[7]
2331496,['bus'],[5]
2331500,"['chair', 'kite', 'dog']","[55, 32, 16]"
2331501,['giraffe'],[23]
2331502,['giraffe'],[23]
2331503,['knife'],[42]
2331504,"['umbrella', 'person', 'cup', 'hot dog']","[25, 0, 40, 51]"
2331505,"['broccoli', 'mouse']","[49, 63]"
2331506,['cat'],[15]
2331507,"['remote', 'chair', 'bed', 'cup']","[64, 55, 58, 40]"
2331508,"['baseball glove', 'bench']","[34, 13]"
2331510,['person'],[0]
2331512,"['skateboard', 'person']","[35, 0]"
2331513,['fire hydrant'],[10]
2331514,['bear'],[21]
2331515,['person'],[0]
2331516,"['skateboard', 'person']","[35, 0]"
2331517,['scissors'],[75]
2331518,"['chair', 'couch', 'bed']","[55, 56, 58]"
2331519,"['frisbee', 'dog']","[29, 16]"
2331520,"['keyboard', 'mouse']","[65, 63]"
2331521,['train'],[6]
2331523,"['tie', 'car', 'person']","[27, 2, 0]"
2331524,"['teddy bear', 'airplane']","[76, 4]"
2331525,['dog'],[16]
2331526,['cup'],[40]
2331527,['traffic light'],[9]
2331528,['bench'],[13]
2331529,"['person', 'car', 'truck', 'bus']","[0, 2, 7, 5]"
2331531,['zebra'],[22]
2331533,"['pizza', 'knife']","[52, 42]"
2331535,"['keyboard', 'cell phone']","[65, 66]"
2331536,"['person', 'skis']","[0, 30]"
2331537,"['bear', 'teddy bear', 'book']","[21, 76, 72]"
2331538,['truck'],[7]
2331539,['skateboard'],[35]
2331540,"['frisbee', 'person']","[29, 0]"
2331542,"['fire hydrant', 'car']","[10, 2]"
2331543,['skis'],[30]
2331544,['clock'],[73]
2331547,['airplane'],[4]
2331548,"['cake', 'person']","[54, 0]"
2331550,['elephant'],[20]
2331551,['sandwich'],[47]
2331552,"['pizza', 'person', 'knife']","[52, 0, 42]"
2331553,['tie'],[27]
2331555,"['chair', 'bench']","[55, 13]"
2331556,['surfboard'],[36]
2331558,['toilet'],[60]
2331564,['bench'],[13]
2331565,['tie'],[27]
2331567,"['broccoli', 'bowl']","[49, 44]"
2331568,"['surfboard', 'person']","[36, 0]"
2331569,"['cat', 'tie', 'teddy bear', 'dog', 'bear']","[15, 27, 76, 16, 21]"
2331571,['surfboard'],[36]
2331572,"['bench', 'train', 'person']","[13, 6, 0]"
2331574,['zebra'],[22]
2331576,"['person', 'orange']","[0, 48]"
2331577,"['person', 'airplane']","[0, 4]"
2331578,['bird'],[14]
2331579,['cow'],[19]
2331580,"['snowboard', 'person']","[31, 0]"
2331581,['surfboard'],[36]
2331583,['refrigerator'],[71]
2331585,['bear'],[21]
2331586,['boat'],[8]
2331587,"['person', 'baseball bat']","[0, 33]"
2331589,"['bicycle', 'train']","[1, 6]"
2331591,"['person', 'truck']","[0, 7]"
2331593,"['cake', 'knife']","[54, 42]"
2331594,['clock'],[73]
2331595,['car'],[2]
2331597,['clock'],[73]
2331598,['umbrella'],[25]
2331600,"['chair', 'bed']","[55, 58]"
2331601,"['skateboard', 'bench']","[35, 13]"
2331602,['cake'],[54]
2331603,['cup'],[40]
2331604,['vase'],[74]
2331605,['clock'],[73]
2331606,"['scissors', 'toothbrush', 'sink']","[75, 77, 70]"
2331609,"['fire hydrant', 'stop sign', 'truck']","[10, 11, 7]"
2331610,['tennis racket'],[37]
2331612,['clock'],[73]
2331613,"['fork', 'cake', 'bench', 'cell phone']","[41, 54, 13, 66]"
2331614,['umbrella'],[25]
2331615,['horse'],[17]
2331616,"['pizza', 'cup']","[52, 40]"
2331619,['motorcycle'],[3]
2331620,"['dog', 'bench']","[16, 13]"
2331623,"['bird', 'person', 'boat']","[14, 0, 8]"
2331626,['fork'],[41]
2331627,['donut'],[53]
2331628,['vase'],[74]
2331630,['truck'],[7]
2331631,"['skateboard', 'person', 'bottle']","[35, 0, 38]"
2331632,"['bed', 'clock']","[58, 73]"
2331634,"['kite', 'person']","[32, 0]"
2331635,['surfboard'],[36]
2331637,['fire hydrant'],[10]
2331638,['bowl'],[44]
2331639,['car'],[2]
2331640,"['umbrella', 'person', 'bus']","[25, 0, 5]"
2331643,['giraffe'],[23]
2331644,"['dog', 'bench', 'person']","[16, 13, 0]"
2331645,['clock'],[73]
2331646,['person'],[0]
2331647,['dog'],[16]
2331648,"['frisbee', 'person', 'book']","[29, 0, 72]"
2331649,['pizza'],[52]
2331651,"['toilet', 'elephant']","[60, 20]"
2331652,"['tennis racket', 'person']","[37, 0]"
2331654,['traffic light'],[9]
2331655,['bed'],[58]
2331657,"['bench', 'cup']","[13, 40]"
2331659,['person'],[0]
2331660,"['carrot', 'person']","[50, 0]"
2331661,['toilet'],[60]
2331662,['zebra'],[22]
2331663,['cat'],[15]
2331664,['knife'],[42]
2331665,"['carrot', 'knife']","[50, 42]"
2331666,['zebra'],[22]
2331667,['tie'],[27]
2331669,['cat'],[15]
2331670,['umbrella'],[25]
2331671,"['skateboard', 'surfboard']","[35, 36]"
2331672,['person'],[0]
2331673,"['person', 'truck']","[0, 7]"
2331674,"['chair', 'person']","[55, 0]"
2331675,"['banana', 'orange']","[45, 48]"
2331676,['oven'],[68]
2331679,['car'],[2]
2331680,['zebra'],[22]
2331683,"['person', 'car']","[0, 2]"
2331684,"['dog', 'sheep']","[16, 18]"
2331686,['umbrella'],[25]
2331687,['cow'],[19]
2331688,"['chair', 'couch']","[55, 56]"
2331689,['baseball bat'],[33]
2331690,['bench'],[13]
2331691,"['bicycle', 'bus']","[1, 5]"
2331692,"['kite', 'pizza']","[32, 52]"
2331693,"['chair', 'couch', 'banana', 'clock']","[55, 56, 45, 73]"
2331694,"['tennis racket', 'person']","[37, 0]"
2331697,['cow'],[19]
2331699,"['person', 'airplane']","[0, 4]"
2331700,['couch'],[56]
2331701,['skateboard'],[35]
2331703,['bench'],[13]
2331704,"['backpack', 'person', 'skis']","[24, 0, 30]"
2331705,"['clock', 'tv']","[73, 61]"
2331707,['boat'],[8]
2331708,['tie'],[27]
2331712,"['chair', 'book']","[55, 72]"
2331713,['frisbee'],[29]
2331714,['bowl'],[44]
2331715,"['skateboard', 'person']","[35, 0]"
2331720,"['spoon', 'bowl', 'person']","[43, 44, 0]"
2331721,"['dog', 'couch', 'person']","[16, 56, 0]"
2331723,['elephant'],[20]
2331724,"['person', 'clock']","[0, 73]"
2331726,"['suitcase', 'keyboard']","[28, 65]"
2331727,"['bench', 'person', 'clock']","[13, 0, 73]"
2331728,['clock'],[73]
2331730,['car'],[2]
2331732,"['person', 'cup', 'cat']","[0, 40, 15]"
2331733,['tennis racket'],[37]
2331735,"['umbrella', 'backpack', 'car']","[25, 24, 2]"
2331737,['giraffe'],[23]
2331738,"['motorcycle', 'car']","[3, 2]"
2331739,"['tennis racket', 'person']","[37, 0]"
2331740,['umbrella'],[25]
2331742,['cake'],[54]
2331743,['surfboard'],[36]
2331745,['cow'],[19]
2331746,"['surfboard', 'car', 'backpack', 'person', 'truck']","[36, 2, 24, 0, 7]"
2331747,['person'],[0]
2331749,['clock'],[73]
2331752,['airplane'],[4]
2331753,"['person', 'bus']","[0, 5]"
2331754,['cake'],[54]
2331755,"['person', 'cell phone']","[0, 66]"
2331756,['giraffe'],[23]
2331757,['bus'],[5]
2331758,"['cake', 'tie']","[54, 27]"
2331760,"['person', 'horse']","[0, 17]"
2331761,['person'],[0]
2331762,['train'],[6]
2331763,['boat'],[8]
2331764,['horse'],[17]
2331765,"['person', 'car']","[0, 2]"
2331768,"['person', 'train']","[0, 6]"
2331769,['giraffe'],[23]
2331773,['banana'],[45]
2331774,"['frisbee', 'person', 'dog']","[29, 0, 16]"
2331778,['bottle'],[38]
2331779,"['umbrella', 'chair', 'cat']","[25, 55, 15]"
2331781,"['dog', 'frisbee']","[16, 29]"
2331782,"['banana', 'orange']","[45, 48]"
2331784,['chair'],[55]
2331785,['toilet'],[60]
2331786,['hot dog'],[51]
2331787,"['bear', 'cat']","[21, 15]"
2331789,['chair'],[55]
2331790,['suitcase'],[28]
2331792,['kite'],[32]
2331793,['car'],[2]
2331795,['frisbee'],[29]
2331798,"['cup', 'bowl', 'cell phone']","[40, 44, 66]"
2331801,"['bed', 'cat']","[58, 15]"
