image_id,object_names,object_ids
3415,"['car', 'truck']","[2, 7]"
3416,['car'],[2]
3417,['boat'],[8]
3418,['car'],[2]
3419,['bench'],[13]
3420,"['traffic light', 'car', 'person']","[9, 2, 0]"
3424,['dog'],[16]
3425,['person'],[0]
3429,"['person', 'clock', 'car']","[0, 74, 2]"
3433,['car'],[2]
3435,"['person', 'car']","[0, 2]"
3436,"['traffic light', 'car', 'bus']","[9, 2, 5]"
3437,['car'],[2]
3441,['car'],[2]
3443,['car'],[2]
3445,['bench'],[13]
3446,['boat'],[8]
3448,['boat'],[8]
3451,['bus'],[5]
3452,['person'],[0]
3453,['person'],[0]
3455,"['handbag', 'person']","[26, 0]"
3456,"['person', 'car']","[0, 2]"
3457,"['person', 'car', 'bus']","[0, 2, 5]"
3461,"['person', 'car']","[0, 2]"
3462,"['backpack', 'car']","[24, 2]"
3464,['boat'],[8]
3465,['person'],[0]
3466,"['umbrella', 'chair', 'person']","[25, 56, 0]"
3467,"['car', 'cell phone']","[2, 67]"
3468,['car'],[2]
3474,"['bench', 'car']","[13, 2]"
3475,['car'],[2]
3477,"['person', 'car', 'truck']","[0, 2, 7]"
3478,"['person', 'bus']","[0, 5]"
3479,['car'],[2]
3480,"['car', 'truck']","[2, 7]"
3481,['car'],[2]
3484,['car'],[2]
3486,['person'],[0]
3487,['car'],[2]
3488,['car'],[2]
3499,['couch'],[57]
3505,['bed'],[59]
3507,"['bottle', 'cup', 'bowl', 'book']","[39, 41, 45, 73]"
3508,"['bed', 'car', 'truck']","[59, 2, 7]"
3513,['boat'],[8]
3514,"['car', 'truck']","[2, 7]"
3515,['bird'],[14]
3519,['toaster'],[70]
3520,['airplane'],[4]
3521,"['chair', 'person', 'mouse', 'laptop']","[56, 0, 64, 63]"
3524,['car'],[2]
3525,"['person', 'cat']","[0, 15]"
3526,"['chair', 'car', 'truck']","[56, 2, 7]"
3533,"['airplane', 'car', 'truck']","[4, 2, 7]"
3535,['dog'],[16]
3546,['chair'],[56]
3553,['dog'],[16]
3555,['person'],[0]
3557,"['backpack', 'person']","[24, 0]"
3559,['chair'],[56]
3560,['person'],[0]
3561,['couch'],[57]
3563,"['person', 'book']","[0, 73]"
3566,['car'],[2]
3570,"['traffic light', 'motorcycle', 'car', 'person']","[9, 3, 2, 0]"
3572,['chair'],[56]
3575,['person'],[0]
3576,"['person', 'airplane', 'car']","[0, 4, 2]"
3577,['person'],[0]
3578,['backpack'],[24]
3579,['bottle'],[39]
3580,"['umbrella', 'book']","[25, 73]"
3582,['car'],[2]
3584,['train'],[6]
3585,"['person', 'car']","[0, 2]"
3586,"['backpack', 'person']","[24, 0]"
3587,['boat'],[8]
3590,"['spoon', 'bowl']","[44, 45]"
3600,"['person', 'car']","[0, 2]"
3608,['car'],[2]
3611,['horse'],[17]
3617,"['airplane', 'car']","[4, 2]"
3620,"['person', 'car']","[0, 2]"
3621,"['chair', 'person']","[56, 0]"
3622,['truck'],[7]
3623,['airplane'],[4]
3626,"['bottle', 'toaster', 'apple']","[39, 70, 47]"
3628,"['motorcycle', 'car']","[3, 2]"
3631,"['bicycle', 'person']","[1, 0]"
3633,['person'],[0]
3637,['car'],[2]
3639,['bottle'],[39]
3642,"['chair', 'keyboard', 'cell phone']","[56, 66, 67]"
3645,"['person', 'bicycle']","[0, 1]"
3648,['car'],[2]
3650,"['chair', 'couch']","[56, 57]"
3651,['bottle'],[39]
3654,"['bottle', 'spoon', 'bowl']","[39, 44, 45]"
3655,['person'],[0]
3656,['person'],[0]
3660,"['chair', 'bench']","[56, 13]"
3663,['car'],[2]
3665,"['person', 'boat']","[0, 8]"
3666,"['airplane', 'car', 'truck']","[4, 2, 7]"
3667,['car'],[2]
3670,"['bottle', 'toaster', 'cup', 'apple']","[39, 70, 41, 47]"
3674,"['chair', 'keyboard', 'mouse']","[56, 66, 64]"
3678,['airplane'],[4]
3679,['cup'],[41]
3680,"['chair', 'cup']","[56, 41]"
3682,['train'],[6]
3683,"['clock', 'cup', 'laptop']","[74, 41, 63]"
3685,"['bottle', 'cup']","[39, 41]"
3688,['person'],[0]
3689,['car'],[2]
3693,"['tie', 'bird']","[27, 14]"
3694,['boat'],[8]
3701,"['person', 'car']","[0, 2]"
3702,"['person', 'car']","[0, 2]"
3706,['tie'],[27]
3708,['person'],[0]
3709,['person'],[0]
3712,['person'],[0]
3714,['person'],[0]
3717,['person'],[0]
3722,['umbrella'],[25]
3723,['boat'],[8]
3724,"['person', 'boat']","[0, 8]"
3725,['person'],[0]
3728,['boat'],[8]
3744,['sheep'],[18]
3746,['boat'],[8]
3749,['car'],[2]
3751,['dog'],[16]
3752,['dog'],[16]
3756,['cat'],[15]
3761,['boat'],[8]
3763,['car'],[2]
3765,['boat'],[8]
3766,"['person', 'boat']","[0, 8]"
3767,"['person', 'clock']","[0, 74]"
3771,"['person', 'boat']","[0, 8]"
3776,['car'],[2]
3777,"['chair', 'couch', 'remote']","[56, 57, 65]"
3778,['car'],[2]
3785,['stop sign'],[11]
3786,['car'],[2]
3797,['person'],[0]
3799,"['bench', 'person']","[13, 0]"
3800,['bench'],[13]
3808,['car'],[2]
3821,['car'],[2]
3826,['car'],[2]
3831,['car'],[2]
3832,"['car', 'fire hydrant']","[2, 10]"
3836,['person'],[0]
3839,['person'],[0]
3849,['car'],[2]
3851,['car'],[2]
3854,['car'],[2]
3856,"['person', 'car']","[0, 2]"
3858,['apple'],[47]
3861,['banana'],[46]
3862,['banana'],[46]
3865,"['orange', 'apple']","[49, 47]"
3870,"['dining table', 'broccoli']","[60, 50]"
3872,['bowl'],[45]
3878,"['clock', 'car']","[74, 2]"
3881,['car'],[2]
3882,"['car', 'truck']","[2, 7]"
3883,"['keyboard', 'car', 'truck', 'person']","[66, 2, 7, 0]"
3886,"['orange', 'car']","[49, 2]"
3887,['car'],[2]
3889,['person'],[0]
3890,['person'],[0]
3891,['boat'],[8]
3893,['chair'],[56]
3894,"['airplane', 'truck']","[4, 7]"
3895,"['bed', 'car', 'truck']","[59, 2, 7]"
3897,"['chair', 'person']","[56, 0]"
3898,"['bench', 'backpack', 'suitcase', 'person', 'tv']","[13, 24, 28, 0, 62]"
3903,['person'],[0]
3904,"['chair', 'person']","[56, 0]"
3906,"['suitcase', 'person']","[28, 0]"
3908,"['suitcase', 'tie', 'person']","[28, 27, 0]"
3909,"['chair', 'tie']","[56, 27]"
3910,"['bird', 'bed', 'clock']","[14, 59, 74]"
3914,['person'],[0]
3917,['bicycle'],[1]
3920,['person'],[0]
3922,['bench'],[13]
3924,['person'],[0]
3925,"['bench', 'person']","[13, 0]"
3928,['chair'],[56]
3929,['chair'],[56]
3930,['chair'],[56]
3931,['truck'],[7]
3935,['car'],[2]
3945,['person'],[0]
3947,"['chair', 'car']","[56, 2]"
3948,['chair'],[56]
3960,['car'],[2]
3963,"['chair', 'wine glass', 'book']","[56, 40, 73]"
3964,['potted plant'],[58]
3965,"['refrigerator', 'chair']","[72, 56]"
3972,"['umbrella', 'chair', 'couch', 'bench']","[25, 56, 57, 13]"
3973,['bowl'],[45]
3980,['chair'],[56]
3981,"['chair', 'bird']","[56, 14]"
3984,"['chair', 'bench']","[56, 13]"
3985,"['person', 'car']","[0, 2]"
3986,['chair'],[56]
3987,['chair'],[56]
3988,['chair'],[56]
3992,['car'],[2]
4001,['chair'],[56]
4008,['person'],[0]
4011,['donut'],[54]
4013,['bottle'],[39]
4018,['person'],[0]
4020,['person'],[0]
4033,"['bottle', 'cup']","[39, 41]"
4035,['chair'],[56]
4037,"['chair', 'person']","[56, 0]"
4041,['bench'],[13]
4044,"['toilet', 'sink']","[61, 71]"
4045,['sink'],[71]
4053,['sink'],[71]
4054,"['toilet', 'sink']","[61, 71]"
4057,['person'],[0]
4058,['bed'],[59]
4060,"['bed', 'vase']","[59, 75]"
4061,"['refrigerator', 'chair', 'bed', 'tv']","[72, 56, 59, 62]"
4062,['bed'],[59]
4063,"['bench', 'chair', 'bed', 'vase']","[13, 56, 59, 75]"
4065,['bed'],[59]
4066,"['couch', 'bed', 'clock', 'chair', 'suitcase']","[57, 59, 74, 56, 28]"
4067,['vase'],[75]
4068,"['bed', 'person']","[59, 0]"
4069,['bed'],[59]
4073,['bed'],[59]
4074,['bed'],[59]
4077,['bed'],[59]
4078,"['chair', 'vase', 'tv', 'book']","[56, 75, 62, 73]"
4079,['bed'],[59]
4080,['bed'],[59]
4081,"['chair', 'couch', 'bed', 'cup']","[56, 57, 59, 41]"
4082,"['bed', 'vase', 'tv']","[59, 75, 62]"
4083,"['chair', 'bed']","[56, 59]"
4085,"['bed', 'bowl']","[59, 45]"
4089,['bed'],[59]
4090,['bed'],[59]
4091,"['bed', 'vase']","[59, 75]"
4093,"['tv', 'laptop']","[62, 63]"
4094,"['bed', 'tv']","[59, 62]"
4096,"['chair', 'bed']","[56, 59]"
4099,['clock'],[74]
4102,['bench'],[13]
4103,['person'],[0]
4105,"['tie', 'book']","[27, 73]"
4106,"['chair', 'bear', 'book']","[56, 21, 73]"
4107,"['chair', 'mouse']","[56, 64]"
4110,['book'],[73]
4114,['chair'],[56]
4120,"['car', 'boat']","[2, 8]"
4122,['tie'],[27]
4125,['person'],[0]
4127,"['person', 'bus']","[0, 5]"
4128,['car'],[2]
4133,"['backpack', 'fire hydrant']","[24, 10]"
4139,['car'],[2]
4140,['car'],[2]
4142,"['chair', 'tv']","[56, 62]"
4145,"['chair', 'cup']","[56, 41]"
4146,['person'],[0]
4153,['car'],[2]
4159,['sink'],[71]
4160,['bed'],[59]
4161,"['bed', 'boat']","[59, 8]"
4162,['bed'],[59]
4167,['car'],[2]
4168,['boat'],[8]
4172,"['chair', 'laptop']","[56, 63]"
4173,['keyboard'],[66]
4175,['chair'],[56]
4177,"['person', 'truck']","[0, 7]"
4183,['car'],[2]
4187,"['chair', 'person']","[56, 0]"
4190,['person'],[0]
4192,"['vase', 'cup']","[75, 41]"
4193,"['chair', 'wine glass', 'vase']","[56, 40, 75]"
4195,"['chair', 'potted plant', 'bottle', 'dining table']","[56, 58, 39, 60]"
4196,"['backpack', 'chair', 'bottle']","[24, 56, 39]"
4199,"['chair', 'bed']","[56, 59]"
4206,['tie'],[27]
4209,"['handbag', 'person']","[26, 0]"
4211,['boat'],[8]
4215,['chair'],[56]
4224,['vase'],[75]
4225,"['person', 'vase']","[0, 75]"
4226,"['chair', 'boat']","[56, 8]"
4227,['chair'],[56]
4232,['chair'],[56]
4245,['boat'],[8]
4255,['truck'],[7]
4261,['cup'],[41]
4262,['car'],[2]
4263,"['chair', 'person']","[56, 0]"
4269,['person'],[0]
4274,"['sink', 'oven', 'microwave']","[71, 69, 68]"
4276,"['bear', 'car', 'apple']","[21, 2, 47]"
4278,"['oven', 'sink']","[69, 71]"
4279,"['sink', 'oven', 'microwave']","[71, 69, 68]"
4282,"['sink', 'oven', 'microwave', 'bowl']","[71, 69, 68, 45]"
4284,"['person', 'sink']","[0, 71]"
4285,"['chair', 'potted plant', 'sink']","[56, 58, 71]"
4287,"['bottle', 'oven']","[39, 69]"
4290,"['chair', 'couch']","[56, 57]"
4291,['chair'],[56]
4292,['chair'],[56]
4293,"['bottle', 'refrigerator', 'wine glass', 'sink', 'oven', 'knife']","[39, 72, 40, 71, 69, 43]"
4295,"['refrigerator', 'sink']","[72, 71]"
4297,"['bottle', 'microwave', 'refrigerator', 'oven', 'knife']","[39, 68, 72, 69, 43]"
4300,"['vase', 'microwave']","[75, 68]"
4301,['bowl'],[45]
4302,"['oven', 'toaster', 'bowl']","[69, 70, 45]"
4303,"['oven', 'vase', 'microwave']","[69, 75, 68]"
4306,"['bottle', 'microwave']","[39, 68]"
4313,['car'],[2]
4315,['book'],[73]
4316,['boat'],[8]
4318,['chair'],[56]
4319,"['chair', 'couch']","[56, 57]"
4321,"['chair', 'couch']","[56, 57]"
4324,"['chair', 'couch', 'vase']","[56, 57, 75]"
4325,['clock'],[74]
4327,"['remote', 'couch', 'chair', 'person', 'laptop']","[65, 57, 56, 0, 63]"
4328,['book'],[73]
4329,['tv'],[62]
4330,"['clock', 'chair', 'couch', 'vase']","[74, 56, 57, 75]"
4332,"['chair', 'couch', 'vase']","[56, 57, 75]"
4334,['chair'],[56]
4336,"['clock', 'couch', 'bench', 'vase']","[74, 57, 13, 75]"
4337,['bench'],[13]
4338,['person'],[0]
4344,['handbag'],[26]
4349,['chair'],[56]
4352,['chair'],[56]
4356,"['bottle', 'keyboard', 'book']","[39, 66, 73]"
4365,['bench'],[13]
4367,"['chair', 'clock', 'book']","[56, 74, 73]"
4368,"['bench', 'cow']","[13, 19]"
4371,['sheep'],[18]
4374,['bench'],[13]
4378,['car'],[2]
4383,"['chair', 'person']","[56, 0]"
4384,['bench'],[13]
4385,"['person', 'boat']","[0, 8]"
4391,['chair'],[56]
4392,['sink'],[71]
4398,"['car', 'motorcycle', 'truck']","[2, 3, 7]"
4403,['person'],[0]
4404,"['chair', 'couch', 'vase', 'bottle']","[56, 57, 75, 39]"
4405,['couch'],[57]
4408,['person'],[0]
4411,['zebra'],[22]
4416,"['person', 'car']","[0, 2]"
4418,"['bottle', 'person', 'sink']","[39, 0, 71]"
4422,"['handbag', 'tie', 'person']","[26, 27, 0]"
4425,['truck'],[7]
4426,['car'],[2]
4430,['car'],[2]
4431,['car'],[2]
4432,['person'],[0]
4434,['bench'],[13]
4435,"['bench', 'car']","[13, 2]"
4440,"['vase', 'cup']","[75, 41]"
4445,"['person', 'car']","[0, 2]"
4446,['car'],[2]
4453,"['spoon', 'bowl']","[44, 45]"
4455,['tennis racket'],[38]
4463,['car'],[2]
4465,"['chair', 'bottle', 'keyboard']","[56, 39, 66]"
4466,"['keyboard', 'mouse']","[66, 64]"
4469,['person'],[0]
4470,"['backpack', 'train']","[24, 6]"
4471,['person'],[0]
4472,"['umbrella', 'chair', 'person', 'boat']","[25, 56, 0, 8]"
4477,['keyboard'],[66]
4480,['chair'],[56]
4482,['person'],[0]
4484,"['snowboard', 'person']","[31, 0]"
4485,['airplane'],[4]
4486,['airplane'],[4]
4488,"['bench', 'person']","[13, 0]"
4490,['person'],[0]
4493,['chair'],[56]
4494,"['chair', 'person']","[56, 0]"
4503,['bench'],[13]
4506,"['chair', 'person']","[56, 0]"
4507,"['train', 'car']","[6, 2]"
4508,['train'],[6]
4513,['car'],[2]
4516,['train'],[6]
4525,['bed'],[59]
4526,"['car', 'truck']","[2, 7]"
4527,['car'],[2]
4534,['car'],[2]
4539,"['chair', 'bench', 'bicycle']","[56, 13, 1]"
4544,"['chair', 'person']","[56, 0]"
4545,"['chair', 'bench']","[56, 13]"
4547,"['chair', 'book']","[56, 73]"
4550,['chair'],[56]
4558,['bed'],[59]
4559,"['bench', 'person']","[13, 0]"
4564,['person'],[0]
4569,['person'],[0]
4572,['bench'],[13]
4578,['elephant'],[20]
4581,['car'],[2]
4582,"['person', 'car']","[0, 2]"
4584,"['car', 'truck']","[2, 7]"
4591,['car'],[2]
4595,['chair'],[56]
4596,['car'],[2]
4599,['car'],[2]
4601,['car'],[2]
4602,['car'],[2]
4603,['car'],[2]
4604,['bench'],[13]
4607,"['umbrella', 'car', 'truck']","[25, 2, 7]"
4609,"['umbrella', 'person', 'orange']","[25, 0, 49]"
4610,['person'],[0]
4611,['person'],[0]
4615,['person'],[0]
4616,['tv'],[62]
4618,['couch'],[57]
4621,['vase'],[75]
4622,"['chair', 'couch', 'tv', 'laptop']","[56, 57, 62, 63]"
4623,"['bench', 'vase']","[13, 75]"
4625,"['couch', 'wine glass']","[57, 40]"
4626,"['chair', 'couch']","[56, 57]"
4628,['chair'],[56]
4629,['couch'],[57]
4630,['umbrella'],[25]
4632,"['chair', 'couch']","[56, 57]"
4634,"['vase', 'bowl']","[75, 45]"
4635,"['chair', 'couch', 'vase', 'tv']","[56, 57, 75, 62]"
4636,"['couch', 'vase']","[57, 75]"
4637,"['chair', 'cup']","[56, 41]"
4638,['couch'],[57]
4639,"['umbrella', 'bench']","[25, 13]"
4641,"['chair', 'couch', 'clock', 'tv']","[56, 57, 74, 62]"
4642,"['chair', 'cup']","[56, 41]"
4644,"['chair', 'couch']","[56, 57]"
4648,"['chair', 'couch', 'sink']","[56, 57, 71]"
4651,"['bed', 'clock', 'book']","[59, 74, 73]"
4653,"['couch', 'tv']","[57, 62]"
4655,"['chair', 'cup', 'bowl']","[56, 41, 45]"
4657,['tv'],[62]
4662,"['vase', 'laptop']","[75, 63]"
4663,['chair'],[56]
4665,['chair'],[56]
4667,['sink'],[71]
4668,"['person', 'bus']","[0, 5]"
4669,['car'],[2]
4670,"['backpack', 'person']","[24, 0]"
4676,"['person', 'car']","[0, 2]"
4681,['boat'],[8]
4684,"['person', 'car']","[0, 2]"
4685,['person'],[0]
4687,['person'],[0]
4689,"['person', 'cell phone']","[0, 67]"
4693,['chair'],[56]
4702,['chair'],[56]
4705,['chair'],[56]
4715,['car'],[2]
4726,['person'],[0]
4737,['bench'],[13]
4741,"['person', 'car']","[0, 2]"
4749,['fire hydrant'],[10]
4753,['car'],[2]
4754,['car'],[2]
4758,['person'],[0]
4759,['cat'],[15]
4761,['car'],[2]
4765,['car'],[2]
4769,['chair'],[56]
4776,['cup'],[41]
4777,"['spoon', 'cup', 'fork', 'bowl', 'knife']","[44, 41, 42, 45, 43]"
4778,"['fork', 'knife', 'bowl']","[42, 43, 45]"
4781,"['bird', 'cup']","[14, 41]"
4782,"['fork', 'chair', 'spoon', 'vase']","[42, 56, 44, 75]"
4783,"['fork', 'spoon', 'knife']","[42, 44, 43]"
4785,['bowl'],[45]
4788,"['knife', 'bowl']","[43, 45]"
4789,"['fork', 'spoon', 'knife']","[42, 44, 43]"
4792,"['spoon', 'cup', 'bowl']","[44, 41, 45]"
4793,['fork'],[42]
4794,['boat'],[8]
4797,"['spoon', 'fork', 'bowl', 'wine glass', 'knife']","[44, 42, 45, 40, 43]"
4802,"['fork', 'spoon', 'cup', 'knife']","[42, 44, 41, 43]"
4805,"['chair', 'cup', 'bowl']","[56, 41, 45]"
4808,"['fork', 'cake', 'knife']","[42, 55, 43]"
4811,"['fork', 'spoon', 'knife', 'bowl']","[42, 44, 43, 45]"
4812,"['fork', 'spoon', 'knife']","[42, 44, 43]"
4814,"['fork', 'spoon', 'cup', 'bowl']","[42, 44, 41, 45]"
4815,['fork'],[42]
4817,['fork'],[42]
4820,['bowl'],[45]
4824,"['fork', 'spoon', 'knife']","[42, 44, 43]"
4825,"['spoon', 'cup', 'fork', 'bowl', 'knife']","[44, 41, 42, 45, 43]"
4826,"['fork', 'cup', 'knife']","[42, 41, 43]"
4827,"['fork', 'spoon', 'knife']","[42, 44, 43]"
4829,['cup'],[41]
4835,['bowl'],[45]
4836,"['fork', 'spoon', 'knife']","[42, 44, 43]"
4837,"['spoon', 'cup', 'bowl']","[44, 41, 45]"
4839,['fork'],[42]
4841,"['fork', 'knife']","[42, 43]"
4843,"['spoon', 'cup', 'fork', 'bowl', 'knife']","[44, 41, 42, 45, 43]"
4845,"['spoon', 'cup', 'fork', 'bowl', 'knife']","[44, 41, 42, 45, 43]"
4846,"['spoon', 'cup', 'fork', 'bowl', 'wine glass', 'knife']","[44, 41, 42, 45, 40, 43]"
4847,['spoon'],[44]
4848,"['spoon', 'cup', 'fork', 'bowl', 'knife']","[44, 41, 42, 45, 43]"
4849,"['spoon', 'cup', 'fork', 'bowl', 'wine glass', 'knife']","[44, 41, 42, 45, 40, 43]"
4850,"['fork', 'knife']","[42, 43]"
4852,"['broccoli', 'cup', 'bowl', 'spoon']","[50, 41, 45, 44]"
4853,['bowl'],[45]
4856,"['fork', 'chair', 'vase', 'cup']","[42, 56, 75, 41]"
4857,['bowl'],[45]
4859,"['fork', 'spoon']","[42, 44]"
4860,"['fork', 'spoon', 'knife', 'bowl']","[42, 44, 43, 45]"
4862,"['fork', 'bottle', 'spoon', 'knife']","[42, 39, 44, 43]"
4865,['sink'],[71]
4866,"['chair', 'couch']","[56, 57]"
4867,['bowl'],[45]
4869,"['potted plant', 'keyboard', 'mouse', 'laptop']","[58, 66, 64, 63]"
4870,"['chair', 'couch', 'bench', 'vase']","[56, 57, 13, 75]"
4874,['chair'],[56]
4879,"['vase', 'sink']","[75, 71]"
4880,['bowl'],[45]
4881,['bed'],[59]
4882,['bed'],[59]
4886,"['chair', 'vase']","[56, 75]"
4887,['chair'],[56]
4888,"['cup', 'vase', 'microwave', 'chair', 'oven']","[41, 75, 68, 56, 69]"
4890,"['vase', 'toilet', 'sink']","[75, 61, 71]"
4893,"['sink', 'chair', 'vase', 'microwave']","[71, 56, 75, 68]"
4900,"['chair', 'keyboard']","[56, 66]"
4901,['bed'],[59]
4902,"['chair', 'bench', 'car']","[56, 13, 2]"
4904,['bed'],[59]
4905,['bed'],[59]
4906,['chair'],[56]
4907,"['toilet', 'sink']","[61, 71]"
4908,['chair'],[56]
4909,"['chair', 'clock']","[56, 74]"
4911,"['chair', 'vase', 'tv']","[56, 75, 62]"
4913,['bed'],[59]
4914,"['chair', 'potted plant']","[56, 58]"
4915,"['chair', 'couch']","[56, 57]"
4916,"['toilet', 'sink', 'bowl']","[61, 71, 45]"
4917,['bed'],[59]
4918,"['couch', 'bed', 'bowl', 'chair', 'book']","[57, 59, 45, 56, 73]"
4919,"['chair', 'vase']","[56, 75]"
4921,"['oven', 'cup']","[69, 41]"
4924,['tv'],[62]
4926,"['couch', 'bottle', 'vase', 'chair', 'orange', 'sink', 'tv']","[57, 39, 75, 56, 49, 71, 62]"
4927,"['chair', 'truck']","[56, 7]"
4928,['bottle'],[39]
4931,['boat'],[8]
4943,"['tie', 'person']","[27, 0]"
4945,['oven'],[69]
4951,"['dog', 'couch']","[16, 57]"
4972,"['bench', 'car', 'person']","[13, 2, 0]"
4973,"['umbrella', 'chair', 'person']","[25, 56, 0]"
4977,['car'],[2]
4978,"['person', 'car']","[0, 2]"
4981,['car'],[2]
4986,"['person', 'car']","[0, 2]"
4987,['car'],[2]
4989,"['person', 'motorcycle']","[0, 3]"
4993,"['chair', 'keyboard']","[56, 66]"
4995,"['keyboard', 'mouse']","[66, 64]"
4996,"['keyboard', 'mouse']","[66, 64]"
4998,"['traffic light', 'car']","[9, 2]"
2415074,['clock'],[74]
2415075,"['dog', 'apple']","[16, 47]"
2415079,"['chair', 'boat']","[56, 8]"
2415083,"['banana', 'orange']","[46, 49]"
2415088,['person'],[0]
2415089,['bus'],[5]
2415094,"['cake', 'pizza', 'keyboard', 'train']","[55, 53, 66, 6]"
2415095,['bird'],[14]
2415096,['cell phone'],[67]
2415097,"['orange', 'boat']","[49, 8]"
2415098,"['refrigerator', 'microwave']","[72, 68]"
2415100,"['chair', 'person']","[56, 0]"
2415103,"['skateboard', 'bench', 'person']","[36, 13, 0]"
2415105,"['chair', 'laptop', 'cell phone']","[56, 63, 67]"
2415107,"['snowboard', 'person']","[31, 0]"
2415109,['bottle'],[39]
2415110,"['dog', 'car', 'horse']","[16, 2, 17]"
2415111,"['suitcase', 'bench', 'person']","[28, 13, 0]"
2415115,['zebra'],[22]
2415118,['giraffe'],[23]
2415123,['backpack'],[24]
2415124,"['chair', 'toilet']","[56, 61]"
2415125,['suitcase'],[28]
2415127,['person'],[0]
2415132,"['dog', 'bed']","[16, 59]"
2415133,['motorcycle'],[3]
2415135,"['scissors', 'tie']","[76, 27]"
2415136,"['backpack', 'person']","[24, 0]"
2415140,"['tie', 'elephant']","[27, 20]"
2415144,"['person', 'car']","[0, 2]"
2415145,['oven'],[69]
2415146,['apple'],[47]
2415149,"['sandwich', 'knife']","[48, 43]"
2415150,['sheep'],[18]
2415152,['pizza'],[53]
2415154,"['toilet', 'cat']","[61, 15]"
2415155,"['chair', 'couch', 'vase']","[56, 57, 75]"
2415157,"['umbrella', 'person']","[25, 0]"
2415158,['cup'],[41]
2415162,['spoon'],[44]
2415166,['truck'],[7]
2415167,"['backpack', 'skis']","[24, 30]"
2415168,"['umbrella', 'person']","[25, 0]"
2415169,['cake'],[55]
2415170,"['backpack', 'suitcase', 'tie']","[24, 28, 27]"
2415171,['surfboard'],[37]
2415172,['bed'],[59]
2415173,['surfboard'],[37]
2415176,['horse'],[17]
2415178,"['chair', 'bottle', 'toaster']","[56, 39, 70]"
2415179,['skis'],[30]
2415180,"['person', 'bus']","[0, 5]"
2415181,"['vase', 'cat']","[75, 15]"
2415182,['train'],[6]
2415183,['cake'],[55]
2415186,"['backpack', 'elephant']","[24, 20]"
2415187,"['train', 'car']","[6, 2]"
61511,['giraffe'],[23]
61513,"['motorcycle', 'horse']","[3, 17]"
61515,"['umbrella', 'skateboard']","[25, 36]"
61516,"['refrigerator', 'microwave']","[72, 68]"
61517,['boat'],[8]
61518,['bear'],[21]
61519,"['frisbee', 'bus']","[29, 5]"
61520,"['bicycle', 'cup', 'cell phone']","[1, 41, 67]"
61523,"['person', 'elephant']","[0, 20]"
61526,"['skateboard', 'car']","[36, 2]"
61528,['giraffe'],[23]
61532,['giraffe'],[23]
61533,['tennis racket'],[38]
61535,['giraffe'],[23]
61538,['zebra'],[22]
61539,"['bottle', 'bench']","[39, 13]"
61540,"['apple', 'book']","[47, 73]"
61543,"['cow', 'boat']","[19, 8]"
61544,"['sheep', 'bird']","[18, 14]"
61547,['remote'],[65]
61553,['sheep'],[18]
61557,['donut'],[54]
61558,"['truck', 'boat']","[7, 8]"
61559,"['couch', 'vase']","[57, 75]"
61560,['surfboard'],[37]
61561,"['chair', 'couch', 'clock']","[56, 57, 74]"
61563,"['bicycle', 'motorcycle', 'car', 'person']","[1, 3, 2, 0]"
61564,['surfboard'],[37]
61566,"['motorcycle', 'car']","[3, 2]"
61570,['person'],[0]
61571,"['refrigerator', 'dog', 'oven']","[72, 16, 69]"
61573,"['car', 'truck', 'bus']","[2, 7, 5]"
61575,['bottle'],[39]
61576,['train'],[6]
61577,['elephant'],[20]
61578,"['umbrella', 'backpack', 'clock']","[25, 24, 74]"
61579,['skis'],[30]
61584,"['person', 'motorcycle', 'car']","[0, 3, 2]"
61585,['tennis racket'],[38]
61587,['giraffe'],[23]
61589,['cow'],[19]
61594,['bird'],[14]
61595,"['car', 'truck']","[2, 7]"
61597,['broccoli'],[50]
61598,"['fork', 'bottle', 'wine glass', 'knife']","[42, 39, 40, 43]"
61600,['skis'],[30]
61601,['airplane'],[4]
61607,"['chair', 'person']","[56, 0]"
107903,"['couch', 'clock']","[57, 74]"
107905,"['bottle', 'tie', 'vase', 'book']","[39, 27, 75, 73]"
107906,"['car', 'bus']","[2, 5]"
107907,['bench'],[13]
107909,"['wine glass', 'bowl']","[40, 45]"
107912,"['surfboard', 'person']","[37, 0]"
107913,"['carrot', 'bowl']","[51, 45]"
107915,['chair'],[56]
107916,"['bottle', 'bed', 'mouse', 'bowl', 'refrigerator', 'laptop']","[39, 59, 64, 45, 72, 63]"
107917,"['stop sign', 'traffic light']","[11, 9]"
107918,"['traffic light', 'car']","[9, 2]"
107922,['zebra'],[22]
107923,['vase'],[75]
107926,"['dog', 'cow', 'horse']","[16, 19, 17]"
107927,['car'],[2]
107928,['giraffe'],[23]
107929,"['snowboard', 'person']","[31, 0]"
107930,"['bench', 'vase', 'cup', 'backpack', 'book']","[13, 75, 41, 24, 73]"
107931,"['umbrella', 'person']","[25, 0]"
107932,"['chair', 'couch', 'bowl', 'tv']","[56, 57, 45, 62]"
107933,"['remote', 'tv']","[65, 62]"
107934,"['dog', 'cat']","[16, 15]"
107935,['train'],[6]
107936,"['stop sign', 'car']","[11, 2]"
107937,['clock'],[74]
107939,['zebra'],[22]
107946,['person'],[0]
107947,"['train', 'car']","[6, 2]"
107949,['bus'],[5]
107950,"['giraffe', 'laptop', 'person']","[23, 63, 0]"
107951,['horse'],[17]
107953,['zebra'],[22]
